File Name,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Spectral_Rolloff,Spectral_Bandwidth,Spectral_Flatness,Zero_Crossing_Rate,RMS_Energy,Label
4970-29093-0023,-334.06796,21.310312,0.48816618,23.969591,-21.488115,-4.010616,-10.528982,-8.784033,-0.71222526,-6.4433794,-5.698325,-3.956924,-0.62342465,2812.1079452323825,4701.704545454545,1838.2993414362063,0.07279435,0.2599875710227273,0.032515753,clean
4970-29095-0000,-374.3286,39.936302,-1.7828393,14.807547,-13.319443,-4.049817,-6.679088,-2.4795084,-1.5564755,-5.782474,-5.241662,-4.1421003,-1.6578183,2505.4877886491195,4410.590277777777,1816.7144119965208,0.0539129,0.17141927083333333,0.032714296,clean
4970-29095-0001,-327.06796,48.948948,-6.5086274,12.580812,-24.335747,-5.9105525,-9.603799,-5.336261,-3.2175367,-7.763012,-6.289085,-6.7404985,-4.735234,2312.6917719292383,4092.2952586206898,1737.7735371486085,0.045583732,0.17440171515804598,0.03588012,clean
4970-29095-0002,-381.58456,43.356705,4.813342,16.803814,-15.349728,-3.5117586,-8.841033,-4.9501514,-3.546149,-4.008198,-6.965342,-4.517045,-2.1405547,2394.39451688058,4457.803415697675,1909.3342181071146,0.049543854,0.1468562636264535,0.02528715,clean
4970-29095-0003,-289.08957,51.7821,-8.643431,11.801762,-19.085606,-10.311692,-8.004358,-5.721099,-3.7444625,-8.313638,-9.878353,-3.746307,-6.452936,2251.0537425112525,3984.4994028662422,1747.0778340104853,0.056409072,0.16191810559315287,0.052624017,clean
4970-29095-0004,-280.26785,55.68114,-13.308288,13.982273,-19.419146,-4.899373,-10.067836,-5.3052406,-3.619939,-8.977792,-8.390687,-5.801507,-3.871321,2197.505491067039,3935.2419019933554,1719.904388427233,0.054059673,0.18313791268687707,0.04487428,clean
4970-29095-0005,-327.00113,44.074,-11.145246,12.217604,-15.407473,-10.576092,-8.8017435,-6.5065017,-2.2766664,-11.563896,-8.875456,-4.256095,-6.012748,2271.77815715647,4040.7748287671234,1775.3065967731359,0.06633207,0.1717144691780822,0.042709447,clean
4970-29095-0006,-316.2135,46.29456,0.9800406,8.128581,-25.602564,-5.771699,-10.686469,-9.967016,-6.7982135,-9.967932,-5.6471686,-8.012611,-4.570799,2198.9079257393773,4063.2254464285716,1815.6051658253514,0.038092952,0.14167829241071428,0.051338624,clean
4970-29095-0007,-314.68118,49.69372,-8.662252,12.9122,-16.856377,-5.1399193,-10.326574,-5.660806,-0.79755455,-6.6876783,-6.755156,-5.1063204,-4.0275397,2315.909663159876,4107.502024838013,1758.8598115840389,0.05477794,0.1626124206938445,0.038438004,clean
4970-29095-0008,-384.93887,50.14267,-5.978502,8.982568,-13.12133,-5.7921524,-9.770183,-2.7927086,-1.8323582,-7.2221093,-7.240701,-6.119683,-3.0657082,2208.625794810591,4288.655598958333,1905.4579323270846,0.03260857,0.13187662760416666,0.027774459,clean
4970-29095-0009,-361.13922,49.338028,1.3310817,6.480136,-16.970913,-3.0884511,-7.3286977,-6.3776326,-2.9229853,-6.718707,-5.5514755,-4.5515065,-6.353477,2266.8035622029633,4071.200284090909,1823.1820915565418,0.049239755,0.14615977894176135,0.034710106,clean
4970-29095-0010,-336.78473,34.061466,10.538322,19.833523,-17.572891,-11.89717,-4.2875056,-8.960109,-5.651542,-8.87012,-9.855201,-5.9854007,-2.6451387,2338.875724245226,4201.618975903614,1857.2007500575462,0.038228482,0.16539203689759036,0.052186225,clean
4970-29095-0011,-307.17776,8.350469,10.826526,20.215237,-14.085319,-12.756029,-4.1893287,-10.28952,-7.7102265,-6.9717546,-7.290116,-4.0586667,-2.2739105,3085.331037524635,5256.026785714285,2047.8298462588903,0.104554296,0.26711309523809523,0.04973434,clean
4970-29095-0012,-356.05096,36.318474,7.083427,9.668637,-6.195615,-8.1391325,-3.6362658,-6.765511,-3.1366832,-7.439287,-9.211566,-1.8711151,-3.9924366,2458.5020653344072,4561.915391156463,1996.39283263275,0.057665702,0.17933872767857142,0.040918,clean
4970-29095-0013,-489.4706,39.959812,3.0688171,12.609121,-7.245547,-1.3024768,-2.089575,1.8422143,-0.7328399,-3.936471,1.1921146,-1.8446448,-0.5918456,2377.4068771945886,4553.427419354839,2019.9179811821712,0.08168043,0.11451770413306452,0.014094103,clean
4970-29095-0014,-338.54895,56.283012,-11.529349,9.308088,-19.324755,-13.964952,-8.221005,-8.152011,-4.760475,-7.1719193,-8.65044,-6.26959,-4.9619083,1969.7972314718597,3881.204044117647,1847.4925392856942,0.02323664,0.08989162071078431,0.047514334,clean
4970-29095-0015,-419.22958,27.702066,14.708645,20.46321,-12.019244,-4.3161774,-1.9409976,-6.02491,-4.436552,-5.13654,-3.7025514,-5.1544447,1.3740547,2514.2772161816306,4637.352195945946,1984.4679104197,0.045875363,0.14911713471283783,0.026131699,clean
4970-29095-0016,-351.46262,45.386574,-5.1214395,9.51991,-13.13599,-4.4572797,-2.9923236,-4.5454736,-0.8733452,-6.337364,-6.2508006,-3.8180447,-4.3476396,2303.4673693421896,4138.833142201835,1805.991638928543,0.06049424,0.17768061926605505,0.035744462,clean
4970-29095-0017,-310.45935,34.853832,-3.8565319,19.758196,-12.155989,-9.520823,-8.210536,-6.072942,-4.081499,-10.019298,-7.044483,-5.9747066,-4.631098,2506.7850017056558,4480.182926829269,1861.1776778873075,0.056917585,0.19429623983739838,0.04132092,clean
4970-29095-0018,-298.14575,46.76085,-4.988322,19.391415,-20.999895,-9.153556,-7.5347214,-7.3228683,-5.853639,-7.1336465,-6.5049996,-6.4162173,-3.5565898,2346.956907654037,4252.097039473684,1826.5201596616596,0.058245476,0.17273334703947368,0.040136773,clean
4970-29095-0019,-316.7591,31.60328,1.2490038,15.029542,-17.81152,-8.394436,-8.380237,-6.5783215,-11.357833,-10.389137,-4.7109785,-9.673652,-4.421628,2201.197084925834,4019.6220930232557,1790.0737662279334,0.044146284,0.1347258811773256,0.06329443,clean
4970-29095-0020,-302.39288,54.482285,-9.362447,16.051054,-20.428701,-6.420936,-7.4754257,-6.253493,-2.877096,-8.941171,-8.112607,-6.3603654,-4.470617,2152.858521824973,3878.9163436692506,1708.1587115980203,0.04906625,0.1545757126130491,0.041434612,clean
4970-29095-0021,-304.45853,44.908497,-6.2650075,14.3603325,-17.394846,-9.229193,-8.807288,-5.9453025,-3.0218406,-8.189947,-6.7078385,-5.131927,-4.6810055,2304.9427867481063,4010.743760064412,1721.8871426137318,0.049271002,0.17876204584339775,0.04170982,clean
4970-29095-0022,-356.2165,31.86665,-2.2754176,14.509677,-16.40999,-6.416944,-10.630199,-10.300728,-6.4579234,-8.725386,-7.254246,-6.403569,-1.4335583,2429.37995633474,4517.565016778523,1914.7927341538202,0.052862763,0.13981229026845637,0.04221462,clean
4970-29095-0023,-342.80902,56.164257,-10.703419,13.833012,-11.844706,-5.5788975,-14.202796,-4.562139,-5.0482464,-10.551074,-4.7047567,-7.5238967,-4.519629,1987.1559894044601,3810.4039634146343,1750.6157698564978,0.03639517,0.10740202616869919,0.04276787,clean
4970-29095-0024,-280.4235,52.913715,-18.816708,13.652271,-21.607294,-6.5883713,-5.466316,-6.138047,-3.7396529,-7.4457865,-6.9104147,-6.540103,-4.6879625,2219.9623330277564,3796.833664021164,1654.8949853972656,0.060066916,0.18393218832671956,0.047448426,clean
4970-29095-0025,-389.9538,32.206394,-4.608664,8.688326,-16.94026,-4.9331584,-1.3183329,-4.3289495,-2.719927,-7.082907,-5.7672377,-5.13827,-0.31048572,2156.6873890206393,4167.447916666667,1932.9561709580628,0.03024301,0.09612630208333334,0.040256865,clean
4970-29095-0026,-292.45407,46.498486,-7.619753,12.913871,-21.42934,-8.286921,-8.7128525,-7.583473,-3.2492812,-9.838318,-8.406821,-5.377307,-4.6262436,2325.939752845188,4013.8660453216376,1725.1522994173054,0.0521726,0.19199304413377194,0.04504241,clean
4970-29095-0027,-281.34128,42.98542,-7.992734,17.353664,-21.149837,-6.344495,-9.536902,-6.142458,-4.6414723,-8.671944,-7.339722,-6.8443003,-5.00979,2411.483606307658,4158.463965798046,1718.0959312931395,0.0558062,0.2061230786848534,0.04431693,clean
4970-29095-0028,-308.64618,44.157085,-3.5963585,17.314964,-16.788258,-9.076685,-6.332504,-8.146395,-2.2178733,-9.455339,-7.8700237,-7.756413,-4.6448336,2286.416804598429,4141.45901416122,1819.1602410881121,0.05705293,0.17962260859204793,0.04043816,clean
4970-29095-0029,-270.61197,38.791157,-6.9696527,21.50863,-17.307503,-12.090655,-13.291,-6.563068,-6.8877764,-11.284937,-2.5795045,-12.077375,-0.55128103,2445.6191191927137,4395.043545081967,1848.4318717337167,0.05814067,0.1825771644467213,0.059354436,clean
4970-29095-0030,-345.98886,38.67651,4.289213,14.588878,-11.882599,-5.59656,-6.6865535,-4.9870725,1.1637871,-6.6497636,-4.83059,-2.3157086,-4.0196524,2498.7350467132164,4573.737157534247,1949.5867938732918,0.070605755,0.19776728381849315,0.036512453,clean
4970-29095-0031,-304.9891,45.94563,-8.726526,16.759958,-18.59929,-10.412468,-9.063116,-7.5636935,-2.9407911,-9.7828245,-6.58592,-8.525793,-3.0159497,2270.115963540105,4139.696125265393,1808.4875397026328,0.052017584,0.17340619194532908,0.045212667,clean
4970-29095-0032,-296.89407,40.900425,-3.1828978,15.482186,-23.659605,-1.7147429,-7.4639,-2.9230318,0.027858643,-7.0334096,-5.970469,-6.061122,-2.617043,2481.247011542892,4363.790760869565,1797.1775755556796,0.06668643,0.21481780268719808,0.042044155,clean
4970-29095-0033,-305.69107,44.493652,-5.764234,10.612239,-20.06273,-7.911339,-8.003744,-8.96656,-3.851218,-10.329493,-6.7162614,-6.6133265,-3.9682608,2286.802431237726,4112.491688829788,1794.2771342683886,0.05279548,0.17146463597074468,0.04520632,clean
4970-29095-0034,-273.19485,37.916374,-15.670714,14.144021,-25.751663,-7.406798,-8.310751,-2.421596,-3.8916922,-11.742365,-6.218184,-10.425694,-3.889768,2453.307601960425,4150.583791208791,1679.003448164959,0.057342246,0.21400133070054944,0.052626695,clean
4970-29095-0035,-353.26636,28.631315,-3.4622614,16.46477,-20.004347,-6.621455,-4.3424745,-5.870021,-6.2361627,-9.362272,-9.491824,-6.2148128,-1.6584454,2607.223585095538,4559.563758389262,1862.5618915694383,0.06558106,0.19510276845637584,0.034810025,clean
4970-29095-0036,-322.33405,44.948864,-10.107265,15.748867,-16.812918,-8.462638,-13.16196,-3.827485,-1.6010594,-12.94259,-7.696387,-7.1173244,-4.2773385,2278.0300024223184,4316.761363636364,1872.9119202530737,0.055829506,0.15775035511363636,0.03884188,clean
4970-29095-0037,-290.62717,51.406513,-9.950044,11.46969,-20.626131,-10.347435,-12.626965,-5.612776,-0.5000266,-12.355465,-8.217211,-4.090483,-5.447089,2267.4887517192733,4071.9401041666665,1738.952293634135,0.049472447,0.1740383572048611,0.04527183,clean
4970-29095-0038,-319.30005,53.52086,-6.6214952,17.316677,-17.214678,-6.70293,-9.491597,-3.123899,-2.0978167,-10.645156,-4.4928975,-5.6857047,-2.995195,2217.7190491616916,3924.5837135036495,1735.678434544468,0.053786274,0.16900768419251824,0.033194076,clean
4992-23283-0000,-312.42804,120.837776,7.685877,24.269949,-0.36560923,-11.561579,-6.328712,5.0132504,-1.2239715,0.59705937,-1.2743058,1.4106698,5.7001963,1375.8315926508837,2514.911358173077,1359.4179531039629,0.017383762,0.10120567908653846,0.048565652,clean
4992-23283-0001,-369.05923,109.34683,17.826044,23.777946,8.702496,-6.6099033,-7.904332,11.02059,2.3565838,3.649314,-0.40617877,-2.3338466,4.7242804,1388.6816409098783,2786.856617647059,1525.9665890597953,0.011864166,0.09165326286764706,0.039964143,clean
4992-23283-0002,-433.76974,105.79744,25.29983,36.40096,14.342156,-8.324123,-3.2877421,16.092203,1.6573994,1.8224924,0.06043324,0.7836462,5.344982,1668.8210713714157,3081.074617346939,1531.0267238773315,0.025670383,0.1289909518494898,0.019462926,clean
4992-23283-0003,-369.94458,80.20169,23.69832,38.01883,6.037177,-21.455166,4.931974,10.271401,-1.9388025,4.566462,-1.4631124,2.8666306,7.6468153,2033.431908318064,3749.3578767123286,1714.4763286638301,0.023396876,0.1606478756421233,0.03199583,clean
4992-23283-0004,-338.25977,113.76296,2.611767,30.945343,1.8664861,-19.56374,-5.6165977,9.269082,-5.2742786,1.4859295,3.0507474,-5.344748,7.5454364,1352.5909311952178,2695.498511904762,1447.9089302055793,0.009214931,0.077880859375,0.039502665,clean
4992-23283-0005,-330.01233,113.418526,-1.4339186,30.834717,0.104238786,-16.412546,-3.596546,8.893669,-6.0896764,3.6412158,3.525063,-4.8780255,5.743019,1456.3927231610671,2603.143601190476,1323.1525116817497,0.012572972,0.1119413829985119,0.039383896,clean
4992-23283-0006,-410.19635,66.65082,23.154484,38.836666,3.6016123,-11.864216,1.5200692,13.502878,-6.604456,1.4703555,2.1223543,-4.562993,6.225979,2016.7208153126767,3798.555107526882,1715.9355833559912,0.021857861,0.14548156081989247,0.026505975,clean
4992-23283-0007,-334.618,100.576355,4.328676,31.517735,-0.562493,-14.084546,-7.5448785,9.484568,-5.2829657,1.1293622,3.7451694,-3.6381412,7.0885878,1530.3677819901961,3052.349901574803,1542.3989201517584,0.020171102,0.10329647514763779,0.040790886,clean
4992-23283-0008,-375.31247,87.68127,16.340273,42.34427,-1.810428,-12.732498,-0.4358351,8.182039,-9.172243,3.7161148,0.62036854,-5.589359,6.9106016,1745.2112453012012,3361.0998376623374,1581.045920825566,0.01983457,0.12125228287337662,0.02835421,clean
4992-23283-0009,-344.08514,101.87489,10.934463,20.053154,1.4905436,-8.614011,-4.2302327,7.379506,-4.5565386,1.9673351,3.2831776,-2.9539182,4.4079924,1560.351341110856,2836.08602661597,1430.7639240107096,0.01686192,0.11702597730513307,0.038775172,clean
4992-23283-0010,-327.11383,95.14959,3.2674491,27.951744,3.937552,-10.206057,-8.165492,7.7460175,-2.2735536,3.8181498,4.0904055,-3.3324935,4.100861,1877.4095752087562,3254.1301751592355,1551.8134060251007,0.024421817,0.14885113953025478,0.034886107,clean
4992-23283-0011,-308.78113,103.90301,-11.069516,37.530685,0.15226091,-13.701495,-9.964818,7.249784,-4.1284456,2.745582,3.8156097,-6.7473354,7.332587,1504.1337403161144,2889.7438909774437,1435.7489849734689,0.011564755,0.1045913122650376,0.04503226,clean
4992-23283-0012,-320.53098,99.710625,1.2052686,35.583214,3.1138527,-17.294775,-6.0332146,10.010567,-4.168629,2.647672,1.8392026,-3.0300093,5.807461,1688.1398707072415,3053.607536764706,1469.5962358494153,0.018175986,0.13077751608455881,0.03821378,clean
4992-23283-0013,-352.8379,92.58922,8.445715,33.232437,5.4204335,-12.2113905,-3.813641,5.478892,-3.5931172,0.60734093,4.279268,-0.91864747,3.2313871,1730.9471589120367,3228.703425480769,1578.849107469154,0.020769207,0.11679781400240384,0.040628262,clean
4992-23283-0014,-331.36224,88.6381,8.151607,31.702457,-2.9212391,-16.010754,-5.072782,7.099976,-10.75495,-2.196754,4.6011367,-6.6899953,4.4135957,1745.4222545543298,3308.318661971831,1616.829602163244,0.019572655,0.12374834947183098,0.04554481,clean
4992-23283-0015,-331.0253,91.23743,2.7227614,36.455517,-2.125681,-16.784807,-8.251452,7.8341384,-5.084275,0.24569121,3.7675953,-2.4339514,4.7856755,1704.4983555597257,3144.225543478261,1500.5326852454598,0.01704677,0.12840523097826087,0.04387994,clean
4992-23283-0016,-362.79166,94.81843,17.24398,32.860302,-0.07938423,-12.371228,-5.1627913,9.364518,-7.54472,2.1671126,2.4775672,-2.5392282,5.705889,1733.1277748809748,3188.885195035461,1559.1630306156965,0.02110833,0.12815824468085107,0.030860275,clean
4992-23283-0017,-371.60318,96.196,9.010849,30.812683,-0.17920971,-16.736387,-8.020308,5.613139,-12.287053,-0.49055678,-0.2069446,-6.4980655,5.463692,1891.2776384193633,3205.6884765625,1454.7151178061665,0.034033228,0.17321341378348215,0.026671218,clean
4992-23283-0018,-375.23584,93.45231,13.425724,35.76018,1.1279237,-18.467653,-5.9872103,8.237945,-11.436984,1.634831,2.8575864,-5.849666,7.501464,1686.5565747887488,3300.5537014563106,1609.7689228156084,0.037530933,0.1303023551274272,0.0316625,clean
4992-23283-0019,-398.27072,98.64028,2.3626122,26.604307,-2.7246022,-10.026997,-3.1784928,3.7492127,-7.1951146,1.9267747,-0.028155947,-6.7891965,2.58773,1708.853740632015,3187.8792475728155,1455.7544797053945,0.04296326,0.13460918537621358,0.02701993,clean
4992-23283-0020,-316.1486,108.10348,-12.520149,30.596233,-5.8621497,-22.401213,-6.9984784,4.047244,-10.306918,-1.1186798,0.980473,-6.580494,1.2190535,1574.8595973765514,2862.3705904907974,1377.0735192086788,0.027349688,0.12628361052530676,0.043050785,clean
4992-41797-0000,-362.13113,76.97038,1.6727781,46.393982,7.867378,-17.766775,-19.967411,4.320039,-8.460144,-12.5397835,-0.8999683,-5.5114765,-4.5827365,1719.9361608767779,3188.2267441860463,1477.1099315278561,0.016664067,0.13231286337209303,0.048504304,clean
4992-41797-0001,-327.54214,104.688644,-13.106395,28.111322,1.8948933,-17.217453,-20.602427,-9.073772,-3.9536726,-4.2377048,-3.6678557,-4.2977247,-6.758573,1436.2234639073167,2602.9613597972975,1290.0441538062776,0.011557061,0.11133472339527027,0.04967614,clean
4992-41797-0002,-351.5404,109.23186,-11.611338,35.99735,-0.081249066,-12.592177,-21.986818,-10.5577545,-9.973153,3.3097572,-8.544738,0.6265877,-5.8232956,1533.1484255936077,2890.314275568182,1405.3651905014992,0.01005749,0.11157781427556818,0.03957939,clean
4992-41797-0003,-435.5004,93.08949,4.873625,40.23183,5.3100305,-5.5554233,-15.6540785,-3.30221,-2.7211084,-2.1244738,-7.070104,-1.7361251,-7.6538587,1676.8530770904888,3132.373595505618,1484.8984038241758,0.013969602,0.11996357092696629,0.021614987,clean
4992-41797-0004,-313.04486,97.373985,-15.409921,26.069763,-6.5419273,-12.603643,-21.305647,-7.6921616,-10.535749,-2.2805336,-9.726837,-5.1779604,-4.5706034,1659.3756080235564,2905.6359170305677,1364.033940094291,0.013813816,0.13433278179585154,0.055745944,clean
4992-41797-0005,-335.82175,88.710815,4.209052,31.397604,-3.4411175,-13.053036,-18.861647,-7.4232564,-3.3499525,-0.10431919,-11.60162,-3.4217412,-0.8080825,1524.2695847144707,2887.913223140496,1491.6478097190152,0.011558597,0.10471009814049587,0.05095469,clean
4992-41797-0006,-322.3707,86.436966,-5.133667,39.031208,3.1036987,-14.544935,-28.845682,-9.111449,-3.4227047,-0.1894837,-9.747989,-1.1169393,-2.8202872,1741.882274801469,3033.326048951049,1390.3425254423043,0.017454548,0.14125327797202797,0.049393624,clean
4992-41797-0007,-308.4152,68.09235,-2.4797425,31.57777,1.6193455,-14.109776,-26.96473,-8.298552,-9.434602,-0.21688165,-10.295032,-2.518014,3.2532825,1944.1118230380516,3395.2546296296296,1513.5196204006807,0.018913032,0.15822799117476852,0.0551186,clean
4992-41797-0008,-364.91333,105.61223,-6.1502075,34.273033,8.5474,-11.957828,-20.26297,-9.585132,-1.2538302,-0.14586452,-10.618965,-0.7116467,-4.037264,1517.8185500653271,2736.7382117437724,1331.8723330811445,0.012500778,0.1240373387455516,0.03299283,clean
4992-41797-0009,-354.01968,83.31076,-2.45585,43.195763,5.429904,-15.13068,-23.447441,-6.235173,-5.8566756,-3.412633,-7.553703,-2.769245,-3.613861,1762.1515094724698,3180.6333232445522,1445.0007848110367,0.016762346,0.13971109828995157,0.036565907,clean
4992-41797-0010,-375.54617,112.62071,-2.1533363,31.037706,1.4789283,-6.251393,-14.221365,-9.394751,-5.4630003,-4.984187,-7.034468,-3.179045,-3.4392729,1328.1892318623557,2482.586156542056,1270.6173106891943,0.009429797,0.09303126825350468,0.0363621,clean
4992-41797-0011,-396.4057,99.89476,1.8470345,49.124737,11.42518,-10.526732,-30.9154,-10.154846,-5.843954,-3.5999641,-7.468302,-2.6271524,-1.141127,1656.2351980446763,2956.4144736842104,1344.0587286090167,0.010748223,0.1356907894736842,0.027572379,clean
4992-41797-0012,-355.3081,85.16082,4.1159697,41.27917,-3.3325067,-5.306302,-12.545054,-8.580768,-5.941631,-2.7858036,-13.431744,-2.334618,-2.7190287,1779.2931722685742,3103.216911764706,1456.5406499829346,0.018745825,0.14429572610294117,0.0446997,clean
4992-41797-0013,-332.52948,76.86263,-8.28021,40.22251,5.0836577,-11.433917,-22.229765,-11.607276,-8.662269,-3.0587766,-12.9745,-5.05879,0.038284153,1835.3725286652395,3302.295399022801,1482.3408592907713,0.02532854,0.15533705720684038,0.042975288,clean
4992-41797-0014,-362.46356,110.0975,-6.465709,32.946182,3.2151349,-2.436996,-24.875988,-14.019523,-9.590276,-3.1560113,-7.1332316,-2.2788277,-0.95085996,1621.776366547054,2816.6136615044247,1295.1075290721672,0.0139296865,0.12794913232853983,0.03634317,clean
4992-41797-0015,-325.9473,101.05023,-15.251886,22.994913,-1.7119088,-8.633665,-16.029299,-11.162675,-8.993016,2.4805925,-12.845438,-5.488345,3.259993,1715.6296530510415,2952.9808579335795,1350.8065650387618,0.014285633,0.1436321638607011,0.045648806,clean
4992-41797-0016,-395.15216,102.016304,6.5597606,33.585518,7.8476586,-13.091029,-18.336443,-9.991797,-9.002618,-1.9649124,-9.401701,-4.308444,0.7385756,1505.330124966526,2873.1219951923076,1418.0079923129238,0.012356929,0.10071739783653846,0.035555433,clean
4992-41797-0017,-414.20322,110.81161,12.920758,39.571613,7.1369047,-4.2272305,-18.660988,-9.596422,-3.5788882,-3.663656,-10.715445,-0.49130282,-0.4875721,1483.149293407647,2669.3474264705883,1308.6014365416434,0.013180607,0.12207749310661764,0.023377668,clean
4992-41797-0018,-375.5223,111.34962,2.3153756,42.092026,6.0682044,-10.62442,-18.638103,-9.021502,-5.443252,-4.307568,-11.871198,1.3292227,-0.7658374,1346.224358093056,2503.6476480836236,1288.4373450782498,0.010473884,0.10457725391986063,0.034446497,clean
4992-41797-0019,-397.6796,114.42806,1.2615099,22.79717,11.182189,-6.73467,-4.474598,-7.1803346,-5.9821997,2.3741014,-8.94088,-4.0617347,-1.4750178,1689.8402186446056,2939.5448825503354,1390.9258625139157,0.012247727,0.13659094484060402,0.03144429,clean
4992-41797-0020,-384.92917,103.83069,-10.1516485,29.77492,4.071854,-3.4832125,-14.853542,-10.313444,-2.4082332,0.9452088,-7.002198,-3.4512331,0.054538418,1732.2894250869365,3002.8257978723404,1403.0234076879783,0.017634818,0.14010555186170212,0.026583793,clean
4992-41797-0021,-318.05148,99.84758,-6.2435026,34.907173,-10.282988,-14.317827,-13.504575,-8.419218,-9.7387495,-1.1385196,-14.159059,-3.6259737,-2.8047998,1579.7352465763342,2811.046511627907,1353.3565807933628,0.015240632,0.12366952822189922,0.048911974,clean
4992-41797-0022,-360.06476,88.97443,-4.9213347,44.13554,-3.0177612,-11.647275,-12.277426,-8.695536,-2.5401998,1.5264739,-15.843085,-1.1025821,1.8246197,1789.055029234844,3226.3304455445545,1459.1465219495867,0.020131618,0.1500594639542079,0.031266607,clean
4992-41806-0000,-303.0579,100.242584,-4.9195123,31.002884,-9.519523,-29.87356,-18.438751,4.2446575,-13.864429,-7.761358,-6.220559,-10.32088,1.8941504,1500.6019399167533,2620.0410634743876,1260.8697990002306,0.011037169,0.11719946234688196,0.06638298,clean
4992-41806-0001,-346.15024,101.546135,-0.7102453,33.15804,5.019871,-29.092184,-23.305681,8.048462,-12.074692,-8.215086,-5.095851,-6.811094,0.010041515,1659.1619504291364,2904.4471153846152,1347.3708011044152,0.013576442,0.13578913762019232,0.049148988,clean
4992-41806-0002,-334.73486,106.938774,-2.0498774,29.214212,-0.08717426,-30.919119,-19.454731,6.550753,-12.305036,-8.151635,-6.161624,-9.9838705,3.6423168,1486.586044162007,2645.7066441441443,1285.255589790826,0.011593018,0.1190526463963964,0.05302304,clean
4992-41806-0003,-358.31027,97.17648,0.38802648,34.74901,1.5060438,-21.34506,-24.552345,0.46347564,-6.89403,-11.039987,-8.272649,-5.4302273,-3.316373,1665.0374962428218,2874.5945069204154,1329.1173078223715,0.013507787,0.14287210748269896,0.03972826,clean
4992-41806-0004,-393.73157,107.69605,-12.568752,29.10336,15.489023,-21.929272,-21.090897,5.741904,-0.5681349,-12.931988,-13.584762,-3.675371,-4.767847,1408.24277173457,2712.486530172414,1336.4888328779473,0.022723453,0.10588126346982758,0.03909393,clean
4992-41806-0005,-385.80865,97.41927,-2.072631,30.221561,4.4359503,-16.60288,-12.356818,7.5618935,-5.56876,-7.6071935,-11.119306,-1.5713941,-2.8817344,1892.5595799153132,3179.286858974359,1359.562291376289,0.016094541,0.1596011952457265,0.03088962,clean
4992-41806-0006,-400.09692,104.148506,-1.0084695,27.360529,4.9798355,-17.13439,-15.95054,2.6477127,-4.899351,-5.289052,-10.264878,-2.7876728,-1.3414749,1620.7634398405498,2883.1971153846152,1357.7071870886505,0.0163136,0.11824368990384615,0.035170544,clean
4992-41806-0007,-350.39322,113.50439,-6.5945926,25.691456,-2.579955,-25.368914,-18.206741,1.0984559,-7.3948255,-9.057963,-9.477885,-4.331866,-0.9309535,1401.2839105251219,2495.3168767507004,1192.583679295513,0.011659526,0.10913017550770308,0.041992955,clean
4992-41806-0008,-359.14825,106.46269,-10.649494,31.275787,7.274962,-23.501968,-23.261307,0.20863025,-1.8398339,-7.195191,-10.721993,-3.0059092,-2.9564495,1536.8547612865802,2691.9341216216217,1238.8990611646661,0.012528188,0.12657173775337838,0.038089998,clean
4992-41806-0009,-410.35806,129.49422,-13.2876,35.676643,7.0791907,-17.917887,-17.879185,1.5681593,-2.0287712,-7.3133974,-10.517577,-3.352633,-2.3042028,1406.544329104116,2618.6131386861316,1271.093191604085,0.010232802,0.093999486770073,0.023487108,clean
4992-41806-0010,-400.4696,91.621925,15.523228,35.169292,-2.3602326,-24.080978,-14.108961,6.1805634,-9.377582,-7.8441463,-12.449058,2.1443982,-3.4193566,1798.1731266918334,3264.2257462686566,1510.436372343191,0.013382924,0.12348414179104478,0.038050134,clean
4992-41806-0011,-382.59515,94.67146,8.234417,29.997547,6.7849197,-19.065996,-20.288395,3.6612713,-5.789173,-9.024243,-9.831064,-2.9080188,-1.7343074,1640.491513715666,2975.800304878049,1374.34035545192,0.01527933,0.12866607914126016,0.03835006,clean
4992-41806-0012,-355.52972,106.1788,-7.6940193,35.745907,-1.2157116,-21.210112,-21.153524,-4.110259,-6.5739694,-9.646459,-10.383148,-2.9975872,-2.551192,1432.3908857849551,2698.3116113744077,1320.9884384034808,0.010924105,0.10143290876777251,0.04698571,clean
4992-41806-0013,-377.51935,114.338356,3.5091624,31.112398,3.7811441,-21.999044,-19.35359,-4.217802,-6.07047,-8.872346,-11.063417,-2.5472534,-1.3837768,1316.6160794782838,2536.913029100529,1275.579646285276,0.009390447,0.09240916418650794,0.03675159,clean
4992-41806-0014,-297.81506,103.485794,-18.333065,23.293987,-3.9964144,-21.53661,-26.18747,-1.7418638,-3.7164917,-6.816825,-10.9608,-7.2127132,0.27835757,1565.9551535928035,2699.448529411765,1292.3905839576873,0.011715961,0.12667821034663865,0.06483787,clean
4992-41806-0015,-318.09402,109.037796,-9.8045435,29.381702,4.669102,-26.362879,-25.298176,-4.5023108,-7.2085896,-8.222301,-9.888079,-3.9539497,-2.0734148,1519.5113760363427,2791.0306876606683,1319.5824848615623,0.013450746,0.1235853651188946,0.053352352,clean
